Peter,Abbs,,,,,,
David,Acaster,,,,,,
Aliisa,Mylonas,"At the time of publication, Aliisa was a Learning Manager and Lecturer at the University of Queensland, following an extensive career as a Business Education teacher and QUT Lecturer to pre-service Business Education teachers. For more than a decade, she served as a tertiary or industry representative on various QSA panels and syllabus sub-committees, and has co-authored several junior and senior textbooks in business education. Aliisa has hands-on industry experience, co-owning several small businesses as well as working as an education consultant and ＆critical friend＊ to academics nominated for national teaching awards in higher education. Known for her practical, hands-on approach, Aliisa is an experienced facilitator and conference presenter. She was awarded an inaugural Fellow of the Business Educators Association Queensland in 2009.",,,,,
Frank,Myszor,,,,,,
Tony,Nader,"Tony is a highly experienced teacher of Business Studies. He has been a HSC exam marker, and has written exam material and books for Commerce, Economics and Business Studies. Tony also presented student lectures for HSC Business Studies in preparation for their final exam. At the time of publication he was Head of Social Science at Ravenswood School for Girls. ",,,,,
Shane,Nagle,,,,,,
Alex,Nagy,,,,,,
Troy,Neale,"At the time of publication, Troy taught at Eagle Vale High School and is a recipient of the Premiers History Scholarship.",,,,,
Jonothan,Needlands,,,,,,
Hugh,Neill,,,,,,
Peter,Neville,,,,,,
Saffron,Newey,,,,,,
John,Nicholson,,,,,,
Arena,Nilsson,Arena has fourteen years experience teaching Health Education and VCE Health and Human Development. At the time of publication she taught at Firbank Grammar School.,,,,,
Caroline,Nixon,,,,,,
Jonathan,Noble,"At the time of publication, Jonathan was the Religious Studies Coordinator at St Francis Xavier College and has been a HSC marker and judge. After several years on the committee of the Association for the Studies of Religion, he was elected Chairman in 2006",,,,,
Roger,Norris,,,,,,
Mary,Noseda,,,,,,
Chris,Nuttall,,,,,,
Mike,O'Brien,,,,,,
John,O'Connor,,,,,,
Matthew,O'Meara,"At the time of publication, Matthew is Head of Business Studies at Melbourne Boy＊s Grammar School.",,,,,
Christopher,O'Reilly,,,,,,
Rosemary,O?Shea,,,,,,
Lucia,Oberstar,,,,,,
Jane,Ogborn,,,,,,
Rachael,Oike,"At the time of publication, Rachael was a practising teacher who understands the needs of teachers and students. She has created exceptional activities that draw on the five steps of inquiry while catering for a range of learning styles and abilities.",,,,,
Carol,Osborne,,,,,,
Muriel,Osborne,,,,,,
Joe,Ousby,"Joe has a double major in Pure Mathematics and Mathematical Statistics and a masters degree in Mathematics Education. He has spent the last 33 years sharing his love for maths with thousands of students and hundreds of teachers across Queensland. Joe has spoken at state and national conferences, written articels for the QAMT journal and at the time of publication was teaching at Mount Alvernia College.",,,,,
Steve,Owen,"At the time of publication, Steve Owen was teaching at Sevenoaks School, Kent, one of the leading IB schools in the UK, and had over 14 years' experience in teaching IB Chemistry.",,,,,
Cathy,Palermo,"Cathy has been teaching for over years at Caroline Chisholm Catholic College and has taught Humanities, Legal Studies, Italian and Maths.  She has undertaken positions of leadership as Head of Campus, Year Level Coordinator, SOSE Coordinator and Work Experience Coordinator.",,,,,
Miranda,Pallett,,,,,,
Pamela,Panczyk,"At the time of publication, Pam was Head Teacher HSIE at Jamison High School and was also the president of the History Teachers Association of NSW.",,,,,
Michael,Parker,"At the time of publication, Michael was Head of English at Newington College in Sydney. He has previously worked at Eton College in the UK and Cranbrook School in Sydney, and works each week at Alexandria Park Community School in Redfern. Michael has marked and judged Extension English in the HSC.",,,,,
Graham,Parr,"At the time of publication, Graham was a senior lecturer in the Faculty of Education at Monash University, Australia. He was previously a teacher of secondary English and literature for 14 years in Australia and in the USA. As a teacher educator, he has maintained strong connections with English teacher professional associations, serving on committees and on the VATE. Graham has published in a range of international peer-reviewed journals. He is on the editorial board of English in Australia.",,,,,
Helen,Parr,"Helen has taught English and Literature for many years, and has written a number of educational publications. She is also an experienced professional development lecturer. At the time of publication she was Head of English at Footscray Secondary College and Board of Studies Course Writer for Literature.",,,,,
Phillip,Parr,,,,,,
Sue,Parry,,,,,,
Suzanne,Patman,,,,,,
Jacinta,Patterson,"Jacinta is an experienced Visual Communication Design teacher who has taught in a variety of independent and Catholic secondary schools. She has worked as head of department in several schools, and has significant experience with curriculum development and design.  As well as teaching, Jacinta has worked in many areas of design and art education outside the classroom, including Arts Education Victoria and Visual Communication Victoria Councils. She is a practising artist, working primarily in print making, and is involved in regular freelance design projects.",,,,,
Alan,Pearce,,,,,,
Dean,Pearman,"At the time of publication, Dean was the Head of Visual Arts at Caulfield Grammar School and has been teaching Visual Arts for the last 11 years.  He has worked in various roles within the Victorian Curriculum and Assessment Authority, including State Reviewer for VET Multimedia, panel member for the new Studio Arts Study Design, Assessment Reviewer for Studio Arts, Assistant Chief Examiner VET Multimedia examination and sitting panel member for the VET Multimedia examination. ",,,,,
Brett,Pember,,,,,,
Bill,Pender,"Bill has a PhD in Pure Mathematics from Sydney University and a BA (Hons) in
Early English from Macquarie University. After a year at Bonn University, he taught at
Sydney Grammar School from 1975 to 2008, where he was Subject Master for many years. He has been involved in the development of NSW Mathematics syllabuses since the early 1990s, and was a foundation member of the Education Advisory Committee of AMSI. He has also lectured and tutored at Sydney University and at UNSW, and given various inservice courses. ",,,,,
Glenise,Perraton,The late Glenise Perraton was most recently a lecturer in Education (Home Economics) and Consumer Science (Food Studies) at RMIT. She conducted lectures and wrote support material for the VCAA on the introduction of VELS in schools and co-authored several VCE Food & Technology and H&HD Development textbooks and assessment support material. Glenise was highly respected and well-loved both professionally.,,,,,
Adrian,Perry,Adrian is part of the Kangan Batman team of professional curriculum writers. He has many years experience in course adult education and the preparation of teaching publications for a range of students.,,,,,
Susan,Kruss,,,,,,
S. G.,Peskin,,,,,,
Marie-Anne,Petelo,"Marie-Anne has taught commerce in NSW Schools for several years. At the time of publication she was Head Teacher of HSIE at St George Christian School, Sydney. ",,,,,
Andrew,Peters,"A the time of publication Andrew was a specialist Geography teacher at William Carey Christian School. He is an experienced marker for High School Certificate Geography, a marker and examiner for Geography at the School Certificate level and has assisted the development of Civics and Citizenship within History and Geography courses for NSW schools.",,,,,
Dianne,Phillips,"At the time of publication, Dianne was a school Career Teacher and a regional Careers Network Coordinator.",,,,,
Jo,Phillips,,,,,,
Karren,Philp,"Karren has been involved in English education for 29 years. She has taught in
six government schools and, more recently, has taught for seven years in teacher
professional development. She has been active in her professional associations, joining
the English Teachers Association WA Council in 1994, and she has served continuously
since then, with seven years as president (1998每2004). Karren completed a four-year term as president of the AATE in 2008, has served on numerous syllabus and course advisory committees and has been an English Literature examiner for eight years. At the time of publicaion, she was Manager of the National Partnership for Literacy and Numeracy Program for Western Australian government schools and Head of English at Hamilton Senior High School.",,,,,
Brad,Philpot,"Brad Philpot has taught English in an international setting since 2000 (in the US, Turkey and the Netherlands). Since 2005, he has taught IB Diploma English and Theory of Knowledge in Amsterdam. Brad works as a consultant for bilingual schools in the Netherlands, and has offered workshops for students and teachers since 2008. He is a workshop leader for the English Language and Literature Diploma Programme.",,,,,
Andrew,Pickering,,,,,,
Andrew,Plant,,,,,,
Andrew,Ponsen,,,,,,
Marcia,Pope ,,,,,,
Margaret,Powell,Margaret has has twenty-three years of experience in teaching special needs students in Sydney and London. She has been head teacher of the support unit at a NSW comprehensive high school for twelve years. She is passionate about ensuring that students with learning difficulties achieve in their academic careers by providing learning materials that are engaging and accessible.,,,,,
GK,Powers,"At the time of publication, Greg was the Head of Mathematics at Cabramatta High School. He has 30 years teaching experience in many different schools. Greg is also a successful author who has written numerous texts on mathematics and technology.",,,,,
Greg,Powers,"At the time of publication, Greg was the Head of Mathematics at Cabramatta High School. He has 30 years teaching experience in many different schools. Greg is also a successful author who has written numerous texts on mathematics and technology.",,,,,
Colin,Price,"At the time of publication, Colin was Assistant Head of Science at Hornby High School in Christchurch. He graduated from Otago University with a Bachelor of Science and has been teaching ever since. His teaching career has included a Fellowship to attend the University of Canterbury for further study and a New Zealand Science, Mathematics and
Technology Teacher Fellowship to study the life of Ernest Rutherford, our premier scientist.",,,,,
Stephanie,Price,Stephanie has a passion for teaching history. She completed her Master of Teaching degree during her first year of teaching with a special focus on professional development of graduate teachers highlighting the importance of professional collaboration. Her other interests include drama education and incorporating multiple task styles into her classes to encourage high levels of student engagement. ,,,,,
Richard,Pulley,,,,,,
Douglas,Quadling,,,,,,
John,Raffan,,,,,,
Mary,Rafferty ,,,,,,
Jacqui,Ramagge,"At the time of publication, Jacqui was Head of the School of Mathematics and Applied Statistics at the University of Wollongong (UOW) and a member of the Engineering, Mathematics and Informatics panel of the Australian Research Council College of Experts. After graduating in 1993 with a PhD in mathematics from the University of Warwick (UK), she worked at the University of Newcastle (Australia) until 2007 when she moved to UOW. She taught mathematics at all university levels, is part of the CSIRO Mathematicians in Schools program, and has won a teaching award. She contributed to the Vermont Mathematics Initiative (USA) and is a founding member of the Australian Mathematics Trust Primary Problems Committee.",,,,,
Harold,Randall,,,,,,
Ian,Randall,"At the time of publication, Ian was head of Visual Arts at St Andrew's Cathedral School, Sydney. As an artist, educator and Franciscan, he seeks to build strong connections between life, art and his classroom. He delights in the many possibilities of expression and thought available to students and artists today. His own paintings contain a strong focus on Sydney Harbour and are heavily influenced by Australian and French Impressionist painters, in particular Arthus Streeton and Claude Monet. ",,,,,
Mark,Rasi,At the time of publication Mark was the Health and P.E Curriculum Leader at Redeemer Lutheran College. Mark has been a State Review Panel Member for a number of years and he is currently the District Review Panel Chair for Brisbane South. He has served on the writing team for the last two Senior P.E syllabus revisions and he is also an Adjunct Lecturer at the University of Queensland.,,,,,
Rhonda,Rasmussen,"At the time of publication, Rhonda was Head of Business at Moreton Bay College. Rhonda has been involved in Business Communciation and Technologies from its introduction, through all revisions, and is a State Panel Member. She has also served as Registrar and committee member for the Institute of Office Professionals, Course Assessment and Accreditation Officer for the QLD Government＊s Vocational Education, Training and Employment Commission, and QUT associate lecturer to pre-service Business Teachers. Rhonda has presented sessions at numerous BEAQ Conferences and was awarded a Fellow Membership of the Business Educators Association in 2009 for her commitment to Business Education. ",,,,,
Brian,Ratcliff,,,,,,
Michael,Rathborne,"At the time of publication, Michael was Head Teacher HSIE at Cessnock High School and has also co-authored a number of secondary history resources.",,,,,
Peter,Rees,,,,,,
Donald,Reid,"Donald has been a science and biology teacher in New Zealand for three decades. He has held the position of Head of Science and is actively involved in all aspects of education including teacher training and the development of a wide range of original learning and assessment materials. He has also presented the LEARNZ programme to senior students throughout New Zealand using cutting-edge information and communications technologies from remote locations. At the time of publication he was member of the Science Communicators Association of New Zealand and a Director of Information Matters, a company that ＆portrays and presents the sciences＊.",,,,,
Jo,Reidy,"Jo has been a literacy educator since 1977. She taught in Melbourne＊s western metropolitan schools, before being an English as a Foreign Language teacher in England, a consultant with the Catholic Education Office in Melbourne and a tutor for both Monash and Deakin Universities.",,,,,
Michael,Reiss,,,,,,
M. C. ,Rice,,,,,,
Cynthia,Rider,,,,,,
Alison,Robertson,"Alison began her teaching career in 1983 at Kimba Area School on the west coast of South Australia and has taught in a range of public and independent schools since then.
At the time of publication, she taught English at Wilderness School in Adelaide, was President of SAETA and a contributing author and editor of the highly successful SAETA publications. Alison has presented numerous workshops at state and national conferences.",,,,,
Claire,Robertson,,,,,,
David,Robertson,David has more than 20 years experience teaching mathematics in government and private schools and at the time of publication was Mathematics Coordinator at Mowbray College.,,,,,
Justin ,Robinson,"At the time of publication, Justin was Head of Positive Education and mathematics teacher at Geelong Grammar School. Prior to this, he spent 20 years teaching mathematics and was a key writer of in-house maths material.  He has a keen interest in engaging all students through a wide variety of effective teaching methods and materials.",,,,,
Romalina,Rocca,"At the time of publication, Romalina was TAS Coordinator at Loreto Kirribilli in Sydney. She has several years experience teaching senior Design and Technology to HSC level and also taught the mandatory Technology, Stage 5 Information and Software Technology and Stage 6 Food Technology courses.",,,,,
J. V.,Rodseth,,,,,,
Sally,Rogers,"At the time of publication, Sally was a teacher of Health and Human Nutrition at Victorian University of Technology.",,,,,
Robin,Rooke,,,,,,
Alison,Rucco,"Alison has decades of teaching experience in both state and private schools, teaching English at all levels from primary to Year 12. She is also a long-time marker of  Year 12 and Australia-wide standardised tests.  Alison is the author of 23 English texts, including 13 VCE student text guides.",,,,,
Pamela,Rushby,,,,,,
Kate,Ruttle,,,,,,
Lawrie,Ryan,,,,,,
David,Sadler,"At the time of publication David was Second Master in Mathematics and Master in Charge of Statistics at Sydney Grammar School, where he has taught since 1980. ",,,,,
Romeo,Salla,"Romeo holds Honours and Masters degrees in Commerce (Economics Major) from the University of Melbourne, Victoria. In the early 1990's, he worked as an economist with both the Commonwealth Department of Treasury in Canberra, as well as the Industry Commission (now Productivity Commission) in Melbourne. From 1995, he completed his Diploma of Education at Monash University and then commenced teaching VCE Economics. Romeo provides professional development seminars to teachers on a regular basis on behalf of the VCTA and is the current Editor of the Economics section of ComNet, the official VCTA website, used by students and teachers across Australia. ",,,,,
Norman,Sanders ,,,,,,
David,Sang,,,,,,
Brian,Sargent,,,,,,
Greg,Sargent,"At the time of publication, Greg was a senior Psychology teacher and Senior Student Manager at McKinnon Secondary College. Greg has taught VCE Psychology and served as an assessor of VCE exam papers in Units 3&4 for many years, and has presented at numerous VCE Psychology conferences. He has also worked as a Sport Psychologist at the Australian Institute of Sport and frequently published on psychology.",,,,,
Gregory,Sargent,"At the time of publication, Greg was a senior Psychology teacher and Senior Student Manager at McKinnon Secondary College. Greg has taught VCE Psychology and served as an assessor of VCE exam papers in Units 3&4 for many years, and has presented at numerous VCE Psychology conferences. He has also worked as a Sport Psychologist at the Australian Institute of Sport and frequently published on psychology.",,,,,
Maragret,Saltau,"At the time of publication, Margaret was a Melbourne-based teacher, writer and consultant who has taught Literature and English in a variety of secondary schools, as well as having worked as a tutor and mentor with fourth year Education students at Monash University. She is a member of the Council and the Executive of the Victorian Association for the Teaching of English, and is the Victorian delegate on the Council of the Australian Association for the Teaching of English. She has been Assistant Chief Reviewer for VCE Literature, is a Literature Assessor, and a member of the Literature Text Selection Panel.",,,,,
Jamie,Saunders,,,,,,
Sue,Saunderson,"At the time of publication, Sue was teacher in charge of Junior Mathematics at Okaihau College, where she was also the In School Numeracy Facilitator. She was previously Head of Mathematics before she decided to focus on the junior department with many years of experience.",,,,,
Joanne,Saville,"Joanne has been teaching in the Visual Arts for over 20 years. At the time of publication, she was head of Creative Arts at Genazzano FCJ College in Kew, and has successfully established Visual Communication Design as one of the most popular visual arts subjects in the school. Joanne has been an exam panel member, assessor and deputy chief examiner.  A member of  Visual Communication Victoria, Joanne has participated in conferences and actively contributes to the development of curriculum and assessment of Visual Communication Design.",,,,,
Cami,Sawyer,"Cami has a Ph.D. in mathematics and at the time of publication was a mathematics teacher at Palmerston North Boys＊ High School. She has taught in a variety of schools in New Zealand and universities in the United States. She has worked for Massey University as an advisor, supporting teachers with NCEA and the Secondary Numeracy Project, and as a Senior Tutor in Mathematics in the School of Curriculum and Pedagogy.",,,,,
Kurt,Schlueter ,,,,,,
Leia,Schnabl,Leia has been a teacher of VCE Psychology at Trafalgar High School since 2006.  She has had significant experience with curriculum development and VCE marking during her teaching career and is a member of the current Psychology Review Panel.,,,,,
Graham,Schultz,"At the time of publication, Graham was the secondary visual arts teacher at Southern Highlands Christian School, teaching stages 4, 5 and 6 and brings his knowledge and experience as a freelance illustrator and youth worker to the classroom.",,,,,
Michelle,Schwarz,Michelle is a practising solicitor and an experienced author who has highly developed research and writing skills.,,,,,
Graham,Seel,,,,,,
H. H.,Semple,,,,,,
Timothy,Seward ,,,,,,
Mike,Sewell,,,,,,
Elizabeth,Sharma,,,,,,
Ben,Shaw,,,,,,
Julia,Shea,Julia has taught in both the state and private school systems. At the time of publication she was Head of Mathematics at Newington College.,,,,,
Sharon,Shearman,,,,,,
Michael,Sheedy,,,,,,
Sue,Sherman,"At the time of publication, Sue was teaching VCE English, Literature and IB at Methodist Ladies' College (Victoria). She has taught in both the Government and private sectors and worked as Education Officer for The Victorian Association for the Teaching of English. Sue has contributed educational material to a range of VCE resources. She is also an external assessor for VCE Literature and a member of the VATE Curriculum Committee. ",,,,,
Don,Shiach,,,,,,
Steve,Sibley,,,,,,
Kate,Sida-Nicholls,,,,,,
Luis,Siddall,"At the time of publication, Luis taught history at the Sydney Church of England Grammar School (Shore) and is an Honorary Associate of the Department of Ancient History at Macquarie University.  Luis received his PhD in Assyriology from the School of Oriental and African Studies at the University of London, where he taught the (Old Babylonian) Akkadian language. His research interests are in the languages and history of the ancient Near East and Egypt. He has published articles in scholarly journals on Assyrian history, Biblical studies and the Amarna Letters.  He is a regular reviewer for the Bryn Mawr Classical Review.",,,,,
Stephen,Siddall,,,,,,
Keith,Sidwell,,,,,,
Anthony,Simmons,"At the time of publication, Anthony was a VCAA examination assessor and an expert teacher of Accounting. He was also a regular presenter for the VCTA.",,,,,
Gary,Simmons,"Gary has worked at the Australian Centre for the Moving Image (ACMI) where he delivered lectures and workshops to students and teachers for over nine years in the Screen Education Unit. At the time of publication, he worked as an independent writer and speaker on screen texts in schools and universities throughout Victoria and lectured on a sessional basis in both education and general public programs at ACMI. ",,,,,
Audrey,Simpson,,,,,,
Deborah,Simpson,Deborah has taught English for nearly 30 years and has been Head of Department for 15 years. She is an experienced HSC marker.,,,,,
William,Simpson,,,,,,
Sue,Sinclair,"At the time of publication Sue was head teacher of Social Science at Ascham Girls and has been teaching for, in both geography and economics, about 26 years at both state and private schools. She did her M Ed, Ba and Dip Ed at Sydney University. Sue has marked HSC exams for 9 years, mainly in Geography.  ",,,,,
Andrew,Skehan,Andrew has been a Social Science teacher at Granville South High School in Sydney for over five years. He has a diverse range of professional interests and has contributed previously to a Commerce publication. In 2005 Andrew was made a director of the Economic Business Educators group.,,,,,
Robert,Skinner,"Robert is a highly experienced teacher of ancient and modern history.  Robert has significant experience as an HSC examination marker, has been an adviser on the HSC Advice Line for students, run by the NSW Board of Studies, and is a former Head of History at two private schools in NSW.",,,,,
Roger,Slade,Roger is a successful author and at the time of publication was Dean of Studies at Scotch College. He has been a teacher of Year 12 Chemistry for more than 20 years.,,,,,
Maureen,Slade,,,,,,
Carolyn,Slattery,Carolyn has been a teacher of Health subjects at both senior and middle secondary levels for the past 10 years. Carolyn was awarded the Jan Blackburn Award for outstanding teacher in this subject area.,,,,,
John,Smart,,,,,,
David L.,Smith,,,,,,
Simon C.,Smith,,,,,,
Alex,Smith,,,,,,
Claire,Smith,,,,,,
Diana,Smith,,,,,,
Don,Smith,"At the time of publication Don was Head of Humanities at Caloundra Christian College.  He taught Legal Studies, Modern History and SOSE and is a member of the Sunshine Coast District Legal Studies Panel.  He previously worked for 40 years for the Queensland Government as a Social Worker, in senior management and as a Principal Legal Officer.  Between 2000 and 2004 he was a legal member of the Guardianship and Administration Tribunal.  He was also a sessional lecturer at Christian Heritage College in the faculties of Social Science and Education and Humanities.",,,,,
Rob,Smith,,,,,,
Robert,Smith,,,,,,
Roger,Smith,"Roger is a former senior lecturer in Geography, Environmental Studies and Geographical Education at the University of South Australia＊s Underdale campus. He is a past president of both the AGTA and the GTASA and is a past member of the Global and Environment Curriculum Committee of the SSABSA. His is a consultant in development education and environmental education in Australia.",,,,,
Wendy,Smith,Wendy is a highly experienced teacher of Commerce subjects at all levels of secondary education. She has been heavily involved in curriculum development in commerce education as a writer and consultant for government and other agencies. Wendy is a contributor to the Victorian Commercial Teachers Association's publications and professional development program. At the time of publication she was a regular speaker at teacher conferences and lectures.,,,,,
Gillian,Somers,"At the time of publication, Gillian was VET Coordinator and Senior Business Management teacher at Trinity Grammar School, Kew. She has been actively involved in study design consultation and reviewing, auditing of coursework and assessing examinations for VCAA. A regular speaker at professional development for VCTA and presenter of student lectures in this subject area, Gillian is co-editor of the Business Management section of the VCTA journal COMPAK.",,,,,
Georgia,Sotiriou,"Georgia has held positions including Mathematics Coordinator, VCE Examiner and Reviewer, and at the time of publication was a member of a CAT Setting Panel.",,,,,
Voula,Sotiriou,Voula has had a long association with teaching and coordinating mathematics in the Catholic education system. She has been Examiner and Reviewer for VCE Mathematics Methods and Specialist Mathematics.,,,,,
Trevor,Sowdon,,,,,,
Bill,Spence,"Bill has taught across all primary years and has had extensive experience developing state-wide literacy policies and supporting teachers as a consultant. He is a well-published author, providing teachers and parents with books and articles on strategies to support students＊ literacy achievements.",,,,,
Michael,Spencer,,,,,,
Marvin,Spevack ,,,,,,
Michael,Spittle,"Michael has extensive experience in the areas of motor learning, skill acquisition and physical education. At the time of publication, Michael was a Senior Lecturer in Motor Learning in the School of Exercise and Nutrition Sciences at Deakin University in Australia. His research interests include game sense, tactical approaches to skill acquisition, attention and decision-making, corticospinal adaptations due to skill learning, and physical education instructional approaches. He has published and presented extensively on issues in skill learning, particularly in relation to physical education instruction and practice conditions in learning, including game sense.",,,,,
John,Stanley,"John Stanley teaches Modern History at the Queen Elizabeth School in Kirkby Lonsdale, in the UK, and has been a History examiner.",,,,,
Kevin,Steed,"At the time of publication, Kevin was head teacher of Commercial Studies at St. Mary's Senior High School, holding degrees in Arts, Law and Education. He is a highly experienced teacher of the social sciences who has taught and programmed the Legal Studies course since its inception. Kevin is an experienced marker who has a detailed knowledge of HSC marking, judging and standards referencing processes. He has authored articles for professional journals in the social sciences and is currently planning to undertake doctoral studies.",,,,,
David,Stevens,,,,,,
Andrew,Stewart,Andrew is an experienced mathematics teacher and at the time of publication taught at Presbyterian Ladies College.,,,,,
Chantal,Stewart,,,,,,
Ross,Stewart,"At the time of publication, Ross the Head of Physical Education and RAS at Bundaberg North State High School. He has written resources for senior physical education in QLD and has been a State Physical Education Panellist since 2003.",,,,,
Peter,Stimpson,,,,,,
James,St. Julian,"James studied archaeology and history at the University of Sydney and subsequently worked in Cambodia on the Greater Angkor Project for five seasons.  James has taught the IB and HSC ancient and modern history curricula at Trinity Grammar School in Sydney for a number of years. He also runs an archaeology program, teaching students archaeological theory, method and practice. He is passionate about introducing students to the history and archaeology of South-East Asia.",,,,,
Alan,Stinchcombe,,,,,,
Anthony,Stokes,"At the time of publication, Anthony was a lecturer in economics at the Australian Catholic University at Strathfield, in Sydney.  He is a former lecturer in economics education and has over 20 years experience in teaching economics in New South Wales high schools.  He was involved in writing the NSW economics syllabus and has experience on economics exam committees and in economics marking and assessment.",,,,,
Maragret,Stone,"Margaret is a highly experienced Health and Physical Education teacher. She was previously Education Leader at Doncaster Secondary College and at the time of publication, taught in the Education faculty at Deakin University.",,,,,
Sonya,Stoneman,"Sonya specialised for fourteen years in Learning Support for English and the application of systematic phonics teaching to literacy problems. In addition, Sonya is the author of 14 English texts.",,,,,
Elizabeth,Story Donno ,,,,,,
Mark,Stracey,"At the time of publication, Mark was a senior English teacher at St. Paul's College, Altona North and taught English and Literature across all year levels. He was responsible for the discipline and welfare of students from years 7- 12 in his role as House leader and is a reknowned author.",,,,,
Anita,Straker,,,,,,
James,Stredder,,,,,,
Suresh,Sundram,"At the time of publication, Suresh was Head of Molecular Psychopharmacology at the Mental Health Research Institute, Director of the Northern Psychiatry Research Centre, Director of Clinical Services of the Northern Area Mental Health Service and an Associate Professor with the Dept of Psychiatry at the University of Melbourne. His professional interest is in the field of psychotic disorders, especially schizophrenia. He is also interested in mental health in developing countries and sits on the executive of the section on developing countries of the World Psychiatric Association as well as working with the mental health needs of refugees and asylum seekers in Australia.    ",,,,,
Elizabeth,Surbey,"At the time of publication, Elizabeth was the Drama Coordinator at Sydney Girls High School. For the past 7 years she has been on the reference group and a writer for the Sydney Theatre Company education unit. She is presently the KLA (Key Learning Area) Advisor for Drama for Teacher Training Australia, as well as holding the position of Education Consultant for Griffin Theatre Company upon invitation.",,,,,
Philip,Swedosh,,,,,,
Helen,Sykes,,,,,,
Dennis,Taylor,,,,,,
Gail,Taylor,,,,,,
Janet,Taylor,,,,,,
Neville,Taylor,,,,,,
Phil,Taylor,,,,,,
Thor,Taylor,At the time of publication Thor was studying maths and physics at Melbounr University on an academic scholarship. He started his science degree part time when he was 14 and commenced as a full time student at age 16. He wrote his first book in 2008 for Cambridge University Press.,,,,,
Ian,Tennant,"Ian is a physics teacher of 40 years experience. At different times during this period he has been Head of Department in both Science and Mathematics. Physics has been his main focus during his career and he has been active in relevant professional associations, presenting workshops and being on the organising committees for an Electronics refresher course. Ian was one of the earliest graduates in Physics from Massey University and has maintained a life long interest in understanding how and why things work.",,,,,
Alan ,Thomas,"Alan taught history studies at Belmont High School and Parkdale Secondary College, and was Head of History at the Geelong College Senior Campus until 2005.  Alan served as curriculum coordinator at Parkdale Secondary College in 1988-90, and was an active member of the Education Committee of the school council. During this career he developed a strong interest in curriculum development in history studies in Years 7 to 12. ",,,,,
David,Thomas,"At the time of publication, David was Senior History Teacher at Cranbrook School, Sydney.",,,,,
Paul,Thomas,,,,,,
Ingrid,Thompson,,,,,,
Ann,Thompson ,,,,,,
Richard,Thurlow,,,,,,
Geoff,Thwaites,,,,,,
Robin,Tiffen,"Robin worked as a mechanical engineer until she completed a Diploma in Teaching from the Christchurch College of education in 1989.  Her teaching experience includes both NCEA and International Baccalaureate, committee membership of the Canterbury Mathematics Association and NCEA marking. Robin has been involved in the use of CAS technology as a teaching and learning tool.",,,,,
Loma,Tilders,,,,,,
Allan,Todd,Allan Todd has been a teacher and exam workshop leader of 20th Century/Modern World History for more than 25 years. He has been a History examiner for over 10 years. He is also the author of numerous GCSE and A Level History textbooks.,,,,,
Michael,Tomlinson,,,,,,
Helen,Toner,,,,,,
Ellie,Tragakes,"At the time of publication, Ellie Tragakes was teaching in the Economics department at DEREE - The American College of Greece. She has worked in a variety of organisations including the World Bank and World Health Organization, and has a large number of professional publications. She served as an Economics Chief Examiner from 2007-2009 and was a member of the curriculum review committee from 2007-2010.",,,,,
Lyn,Traill,,,,,,
Barbara,Tulloch,"Barbara has worked at Monash University as a Maths Method lecturer in the Education Faculty and is an experienced Mathematics teacher. At the time of publication, she was teaching at Sandringham Secondary College.",,,,,
Laurel,Tully,Laurel is an experienced and practicing teacher of VCE Food and Technology and has worked closely with the VCAA during the implementation and review of the VCE study design. She has been a script marker for the end of year examinations and is also the respected author of a highly successful series of student texts for VCE Food and Technology.,,,,,
Nikki,Tunica,"At the time of publication, Nikki was Head of History at Windsor High School and a respected author of history books.",,,,,
Kate,Turkington,,,,,,
David,Tutt,,,,,,
David,Tynan,,,,,,
Richard,van de Lagemaat,"Richard van de Lagemaat is the founder and Director of InThinking (www.inthinking.co.uk), an innovative educational consultancy service which provides quality training for teachers and administrators in IB World Schools. With more than 25 years' experience in international education, Richard has been actively involved in teacher training and curriculum development since 1988.",,,,,
Rita,van Haren,"At the time of publication, Rita worked in English curriculum and pedagogy development with teachers from preschool to Year 10 in the ACT. Rita has worked in many system leadership roles, developing more inclusive approaches to teaching and learning, and in 2006 was awarded the Minister＊s Award for Outstanding Contribution to Literacy. She has many years of experience as a secondary teacher of English and has had many leadership roles in professional associations at local and national levels.",,,,,
Frans,van Loo,,,,,,
Jennifer,Vaughan,"Jennifer has taught secondary mathematics for 30 years in NSW, WA, QLD and New Zealand, and has tutored and lectured mathematics at Queensland University of Technology. At the time of publication, Jenny taught at Ormiston College, Queensland.",,,,,
Nicholas,Vlahogiannis,"At the time of publication, Nicholas taught classical studies and history at Melbourne Girls Grammar and is a Senior Fellow in the School of Historical and Philosophical Studies, University of Melbourne.  Nicholas＊s principal interest is ancient history, but he has also published on Australian educational and urban history, and modern Balkan history.  ",,,,,
Bronwen,Wade-Leeuwen,"Bronwen＊s first art training was at Nanyang Academy of Fine Arts, Singapore in the 1970s. At the time of publication was an Sydney art educator who obtained a Bachelor of Education (ART) from the College of Fine Arts, University of NSW. She continued studying Adult Education at UTS and later received a Masters by Research in Environmental Design from Canberra University in 2000. Bronwen has represented Australia in Taiwan as Artist-in Residence, 2002-03 and Shanghai, Hangchou in 2006-07. Bronwen was the President at the Workshop Art Centre (WAC), Willoughby from 2005-06, and a Board Member since 1986. From 2003-07 she was Head of Visual Arts and Photography at William Clarke College, Sydney Hills District.",,,,,
Stewart,Wainwright,,,,,,
